class,kind,type,qualifier,severity,line,procedure,procedure_id,file,trace,key,qualifier_tags,hash,bug_id,always_report,advice
PROVER,ERROR,NULL_DEREFERENCE,"object returned by `getCalendarDateHolders().get(pair.getKey())` could be null and is dereferenced at line 293",HIGH,293,"void CalendarDateManager.removeMultipleSelection()","com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.removeMultipleSelect.8c4edb4f79e17fd04ac81106a683b8dc",app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java,"{""trace"":[{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":278,""description"":""start of procedure removeMultipleSelection()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.removeMultipleSelection()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.removeMultipleSelect.8c4edb4f79e17fd04ac81106a683b8dc""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":279,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":67,""description"":""start of procedure setFromDate(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setFromDate(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setFromDate(int):voi.d6ad24485e55e35c61d85d360768b3b8""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":68,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":69,""description"":""return from a call to void CalendarDateManager.setFromDate(int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setFromDate(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setFromDate(int):voi.d6ad24485e55e35c61d85d360768b3b8""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":280,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":75,""description"":""start of procedure setFromMonth(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setFromMonth(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setFromMonth(int):vo.b061924f3d446fbc8f27c747fabaac69""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":76,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":77,""description"":""return from a call to void CalendarDateManager.setFromMonth(int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setFromMonth(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setFromMonth(int):vo.b061924f3d446fbc8f27c747fabaac69""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":281,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":83,""description"":""start of procedure setFromYear(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setFromYear(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setFromYear(int):voi.2103f22a8305e5e32a304625c4e9e072""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":84,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":85,""description"":""return from a call to void CalendarDateManager.setFromYear(int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setFromYear(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setFromYear(int):voi.2103f22a8305e5e32a304625c4e9e072""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":282,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":91,""description"":""start of procedure setToDate(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setToDate(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setToDate(int):void.7c0c72b3d18a05de86d8d7f89471bd90""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":92,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":93,""description"":""return from a call to void CalendarDateManager.setToDate(int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setToDate(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setToDate(int):void.7c0c72b3d18a05de86d8d7f89471bd90""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":283,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":99,""description"":""start of procedure setToMonth(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setToMonth(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setToMonth(int):void.74c02d0cfe9d647a3eb2f69051e07831""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":100,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":101,""description"":""return from a call to void CalendarDateManager.setToMonth(int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setToMonth(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setToMonth(int):void.74c02d0cfe9d647a3eb2f69051e07831""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":284,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":107,""description"":""start of procedure setToYear(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setToYear(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setToYear(int):void.2584634561395d92451a0ae67a311631""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":108,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":109,""description"":""return from a call to void CalendarDateManager.setToYear(int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setToYear(int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setToYear(int):void.2584634561395d92451a0ae67a311631""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":285,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":179,""description"":""start of procedure setMinDate(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setMinDate(int,int,int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setMinDate(int,int,i.1fe5d324394ca7c1be1e36077baa7683""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":180,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":181,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":183,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":185,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":427,""description"":""start of procedure parseDate(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""long CalendarDateManager.parseDate(String)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.parseDate(java.lang..e52a9c1b651dbb75768ac256a1261c95""}]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":429,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":431,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":432,""description"":""return from a call to long CalendarDateManager.parseDate(String)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""long CalendarDateManager.parseDate(String)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.parseDate(java.lang..e52a9c1b651dbb75768ac256a1261c95""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":185,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":190,""description"":""return from a call to void CalendarDateManager.setMinDate(int,int,int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setMinDate(int,int,int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setMinDate(int,int,i.1fe5d324394ca7c1be1e36077baa7683""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":286,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":199,""description"":""start of procedure setMaxDate(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void CalendarDateManager.setMaxDate(int,int,int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setMaxDate(int,int,i.9d4220a77106ef171edd7a5bff14e323""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":200,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":201,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":203,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":205,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":427,""description"":""start of procedure parseDate(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""long CalendarDateManager.parseDate(String)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.parseDate(java.lang..e52a9c1b651dbb75768ac256a1261c95""}]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":429,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":431,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":2,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":432,""description"":""return from a call to long CalendarDateManager.parseDate(String)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""long CalendarDateManager.parseDate(String)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.parseDate(java.lang..e52a9c1b651dbb75768ac256a1261c95""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":205,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":210,""description"":""return from a call to void CalendarDateManager.setMaxDate(int,int,int)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void CalendarDateManager.setMaxDate(int,int,int)""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.setMaxDate(int,int,i.9d4220a77106ef171edd7a5bff14e323""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":288,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":111,""description"":""start of procedure getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":112,""description"":""return from a call to HashMap CalendarDateManager.getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":288,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":289,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":290,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":291,""description"":""Skipped call: function or method not found"",""node_tags"":[]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":292,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":111,""description"":""start of procedure getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":112,""description"":""return from a call to HashMap CalendarDateManager.getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":292,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":111,""description"":""start of procedure getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":112,""description"":""return from a call to HashMap CalendarDateManager.getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":292,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":293,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":111,""description"":""start of procedure getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":1,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":112,""description"":""return from a call to HashMap CalendarDateManager.getCalendarDateHolders()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""HashMap CalendarDateManager.getCalendarDateHolders()""},{""tag"":""name_id"",""value"":""com.roadster.sakhala.multselectioncalendarview.calendarview.CalendarDateManager.getCalendarDateHolde.a828a38e045a0a58cd74b5185c46a12e""}]},{""level"":0,""filename"":""app/src/main/java/com/roadster/sakhala/multselectioncalendarview/calendarview/CalendarDateManager.java"",""line_number"":293,""description"":"""",""node_tags"":[]}]}","453876331","<qualifier_tags><bucket>B1</bucket><line>293</line><value>getCalendarDateHolders().get(pair.getKey())</value></qualifier_tags>","505999839","1","false",""
